節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
392	67.5	8.4467	65.961	22.992
393	67.5	14.01	65.007	22.764
394	67.5	19.473	63.585	22.361
395	67.5	24.795	61.705	21.796
396	67.5	29.939	59.38	21.069
397	67.5	34.866	56.627	20.187
398	67.5	39.543	53.466	19.157
399	67.5	43.935	49.92	17.986
400	67.5	48.01	46.014	16.684
401	67.5	51.739	41.777	15.263
402	67.5	55.096	37.238	13.732
403	67.5	58.055	32.432	12.106
404	67.5	60.597	27.391	10.395
405	67.5	62.701	22.154	8.6127
406	67.5	64.354	16.757	6.7719
407	67.5	65.543	11.239	4.8855
408	67.5	66.26	5.6396	2.9655
409	67.5	66.5	-1.9429e-013	1.0251
410	67.5	66.26	-5.6396	-0.92183
411	67.5	65.543	-11.239	-2.8649
412	67.5	64.354	-16.757	-4.7895
413	67.5	62.701	-22.154	-6.6826
414	67.5	60.597	-27.391	-8.5307
415	67.5	58.055	-32.432	-10.32
416	67.5	55.096	-37.238	-12.038
417	67.5	51.739	-41.777	-13.671
418	67.5	48.01	-46.014	-15.206
419	67.5	43.935	-49.92	-16.631
420	67.5	39.543	-53.466	-17.934
421	67.5	34.866	-56.627	-19.107
422	67.5	29.939	-59.38	-20.139
423	67.5	24.795	-61.705	-21.023
424	67.5	19.473	-63.585	-21.753
425	67.5	14.01	-65.007	-22.324
426	67.5	8.4467	-65.961	-22.733
427	67.5	2.8223	-66.44	-22.979
428	67.5	-2.8223	-66.44	-23.073
429	67.5	-8.4467	-65.961	-22.962
430	67.5	-14.01	-65.007	-22.717
431	67.5	-19.473	-63.585	-22.304
432	67.5	-24.795	-61.705	-21.728
433	67.5	-29.939	-59.38	-21.023
434	67.5	-34.866	-56.627	-20.144
435	67.5	-39.543	-53.466	-19.117
436	67.5	-43.935	-49.92	-17.969
437	67.5	-48.01	-46.014	-16.689
438	67.5	-51.739	-41.777	-15.289
439	67.5	-55.096	-37.238	-13.777
440	67.5	-58.055	-32.432	-12.164
441	67.5	-60.597	-27.391	-10.461
442	67.5	-62.701	-22.154	-8.6784
443	67.5	-64.354	-16.757	-6.8299
444	67.5	-65.543	-11.239	-4.929
445	67.5	-66.26	-5.6396	-2.9902
446	84.375	-66.26	5.6396	1.1418
447	84.375	-65.543	11.239	3.5204
448	84.375	-64.354	16.757	5.8713
449	84.375	-62.701	22.154	8.1765
450	84.375	-60.597	27.391	10.419
451	84.375	-58.055	32.432	12.582
452	84.375	-55.096	37.238	14.65
453	84.375	-51.739	41.777	16.609
454	84.375	-48.01	46.014	18.447
455	84.375	-43.935	49.92	20.151
456	84.375	-39.543	53.466	21.71
457	84.375	-34.866	56.627	23.115
458	84.375	-29.939	59.38	24.357
459	84.375	-24.795	61.705	25.427
460	84.375	-19.473	63.585	26.318
461	84.375	-14.01	65.007	27.024
462	84.375	-8.4467	65.961	27.539
463	84.375	-2.8223	66.44	27.86
464	84.375	2.8223	66.44	27.989
465	84.375	8.4467	65.961	27.891
466	84.375	14.01	65.007	27.609
467	84.375	19.473	63.585	27.12
468	84.375	24.795	61.705	26.434
469	84.375	29.939	59.38	25.552
470	84.375	34.866	56.627	24.482
471	84.375	39.543	53.466	23.231
472	84.375	43.935	49.92	21.811
473	84.375	48.01	46.014	20.233
474	84.375	51.739	41.777	18.509
475	84.375	55.096	37.238	16.653
476	84.375	58.055	32.432	14.68
477	84.375	60.597	27.391	12.606
478	84.375	62.701	22.154	10.444
479	84.375	64.354	16.757	8.2121
480	84.375	65.543	11.239	5.9242
481	84.375	66.26	5.6396	3.596
482	84.375	66.5	-1.9429e-013	1.2433
483	84.375	66.26	-5.6396	-1.1176
484	84.375	65.543	-11.239	-3.4726
485	84.375	64.354	-16.757	-5.8053
486	84.375	62.701	-22.154	-8.0999
487	84.375	60.597	-27.391	-10.34
488	84.375	58.055	-32.432	-12.51
489	84.375	55.096	-37.238	-14.593
490	84.375	51.739	-41.777	-16.574
491	84.375	48.01	-46.014	-18.437
492	84.375	43.935	-49.92	-20.167
493	84.375	39.543	-53.466	-21.751
494	84.375	34.866	-56.627	-23.175
495	84.375	29.939	-59.38	-24.43
496	84.375	24.795	-61.705	-25.505
497	84.375	19.473	-63.585	-26.392
498	84.375	14.01	-65.007	-27.084
499	84.375	8.4467	-65.961	-27.579
500	84.375	2.8223	-66.44	-27.876
501	84.375	-2.8223	-66.44	-27.979
502	84.375	-8.4467	-65.961	-27.856
503	84.375	-14.01	-65.007	-27.553
504	84.375	-19.473	-63.585	-27.051
505	84.375	-24.795	-61.705	-26.354
506	84.375	-29.939	-59.38	-25.487
507	84.375	-34.866	-56.627	-24.425
508	84.375	-39.543	-53.466	-23.184
509	84.375	-43.935	-49.92	-21.79
510	84.375	-48.01	-46.014	-20.237
511	84.375	-51.739	-41.777	-18.539
512	84.375	-55.096	-37.238	-16.706
513	84.375	-58.055	-32.432	-14.749
514	84.375	-60.597	-27.391	-12.683
515	84.375	-62.701	-22.154	-10.522
516	84.375	-64.354	-16.757	-8.2801
517	84.375	-65.543	-11.239	-5.9753
518	84.375	-66.26	-5.6396	-3.6246
519	101.25	-66.26	5.6396	1.3221
520	101.25	-65.543	11.239	4.0759
521	101.25	-64.354	16.757	6.7977
522	101.25	-62.701	22.154	9.4667
523	101.25	-60.597	27.391	12.063
524	101.25	-58.055	32.432	14.568
525	101.25	-55.096	37.238	16.963
526	101.25	-51.739	41.777	19.233
527	101.25	-48.01	46.014	21.361
528	101.25	-43.935	49.92	23.336
529	101.25	-39.543	53.466	25.143
530	101.25	-34.866	56.627	26.772
531	101.25	-29.939	59.38	28.211
532	101.25	-24.795	61.705	29.452
533	101.25	-19.473	63.585	30.486
534	101.25	-14.01	65.007	31.304
535	101.25	-8.4467	65.961	31.9
536	101.25	-2.8223	66.44	32.272
537	101.25	2.8223	66.44	32.415
538	101.25	8.4467	65.961	32.309
539	101.25	14.01	65.007	31.98
540	101.25	19.473	63.585	31.413
541	101.25	24.795	61.705	30.617
542	101.25	29.939	59.38	29.594
543	101.25	34.866	56.627	28.354
544	101.25	39.543	53.466	26.905
545	101.25	43.935	49.92	25.26
546	101.25	48.01	46.014	23.431
547	101.25	51.739	41.777	21.434
548	101.25	55.096	37.238	19.285
549	101.25	58.055	32.432	17.
550	101.25	60.597	27.391	14.597
551	101.25	62.701	22.154	12.094
552	101.25	64.354	16.757	9.5092
553	101.25	65.543	11.239	6.8602
554	101.25	66.26	5.6396	4.1649
555	101.25	66.5	-1.9429e-013	1.4413
556	101.25	66.26	-5.6396	-1.2922
557	101.25	65.543	-11.239	-4.0185
558	101.25	64.354	-16.757	-6.7191
559	101.25	62.701	-22.154	-9.3757
560	101.25	60.597	-27.391	-11.97
561	101.25	58.055	-32.432	-14.482
562	101.25	55.096	-37.238	-16.896
563	101.25	51.739	-41.777	-19.191
564	101.25	48.01	-46.014	-21.349
565	101.25	43.935	-49.92	-23.355
566	101.25	39.543	-53.466	-25.192
567	101.25	34.866	-56.627	-26.844
568	101.25	29.939	-59.38	-28.299
569	101.25	24.795	-61.705	-29.545
570	101.25	19.473	-63.585	-30.574
571	101.25	14.01	-65.007	-31.377
572	101.25	8.4467	-65.961	-31.95
573	101.25	2.8223	-66.44	-32.293
574	101.25	-2.8223	-66.44	-32.405
575	101.25	-8.4467	-65.961	-32.27
576	101.25	-14.01	-65.007	-31.916
577	101.25	-19.473	-63.585	-31.333
578	101.25	-24.795	-61.705	-30.525
579	101.25	-29.939	-59.38	-29.514
580	101.25	-34.866	-56.627	-28.284
581	101.25	-39.543	-53.466	-26.851
582	101.25	-43.935	-49.92	-25.235
583	101.25	-48.01	-46.014	-23.436
584	101.25	-51.739	-41.777	-21.468
585	101.25	-55.096	-37.238	-19.345
586	101.25	-58.055	-32.432	-17.079
587	101.25	-60.597	-27.391	-14.686
588	101.25	-62.701	-22.154	-12.183
589	101.25	-64.354	-16.757	-9.5873
590	101.25	-65.543	-11.239	-6.9184
591	101.25	-66.26	-5.6396	-4.1966
592	118.13	-66.26	5.6396	1.4749
593	118.13	-65.543	11.239	4.5472
594	118.13	-64.354	16.757	7.5836
595	118.13	-62.701	22.154	10.561
596	118.13	-60.597	27.391	13.458
597	118.13	-58.055	32.432	16.252
598	118.13	-55.096	37.238	18.925
599	118.13	-51.739	41.777	21.457
600	118.13	-48.01	46.014	23.833
601	118.13	-43.935	49.92	26.036
602	118.13	-39.543	53.466	28.054
603	118.13	-34.866	56.627	29.872
604	118.13	-29.939	59.38	31.479
605	118.13	-24.795	61.705	32.865
606	118.13	-19.473	63.585	34.019
607	118.13	-14.01	65.007	34.933
608	118.13	-8.4467	65.961	35.598
609	118.13	-2.8223	66.44	36.012
610	118.13	2.8223	66.44	36.17
611	118.13	8.4467	65.961	36.056
612	118.13	14.01	65.007	35.687
613	118.13	19.473	63.585	35.055
614	118.13	24.795	61.705	34.165
615	118.13	29.939	59.38	33.023
616	118.13	34.866	56.627	31.638
617	118.13	39.543	53.466	30.02
618	118.13	43.935	49.92	28.183
619	118.13	48.01	46.014	26.142
620	118.13	51.739	41.777	23.913
621	118.13	55.096	37.238	21.514
622	118.13	58.055	32.432	18.964
623	118.13	60.597	27.391	16.283
624	118.13	62.701	22.154	13.491
625	118.13	64.354	16.757	10.608
626	118.13	65.543	11.239	7.6527
627	118.13	66.26	5.6396	4.6466
628	118.13	66.5	-1.9429e-013	1.609
629	118.13	66.26	-5.6396	-1.4395
630	118.13	65.543	-11.239	-4.4802
631	118.13	64.354	-16.757	-7.4924
632	118.13	62.701	-22.154	-10.456
633	118.13	60.597	-27.391	-13.35
634	118.13	58.055	-32.432	-16.154
635	118.13	55.096	-37.238	-18.847
636	118.13	51.739	-41.777	-21.409
637	118.13	48.01	-46.014	-23.819
638	118.13	43.935	-49.92	-26.059
639	118.13	39.543	-53.466	-28.11
640	118.13	34.866	-56.627	-29.956
641	118.13	29.939	-59.38	-31.581
642	118.13	24.795	-61.705	-32.973
643	118.13	19.473	-63.585	-34.122
644	118.13	14.01	-65.007	-35.018
645	118.13	8.4467	-65.961	-35.657
646	118.13	2.8223	-66.44	-36.038
647	118.13	-2.8223	-66.44	-36.16
648	118.13	-8.4467	-65.961	-36.012
649	118.13	-14.01	-65.007	-35.615
650	118.13	-19.473	-63.585	-34.963
651	118.13	-24.795	-61.705	-34.061
652	118.13	-29.939	-59.38	-32.928
653	118.13	-34.866	-56.627	-31.556
654	118.13	-39.543	-53.466	-29.958
655	118.13	-43.935	-49.92	-28.154
656	118.13	-48.01	-46.014	-26.147
657	118.13	-51.739	-41.777	-23.952
658	118.13	-55.096	-37.238	-21.583
659	118.13	-58.055	-32.432	-19.055
660	118.13	-60.597	-27.391	-16.385
661	118.13	-62.701	-22.154	-13.592
662	118.13	-64.354	-16.757	-10.696
663	118.13	-65.543	-11.239	-7.7186
664	118.13	-66.26	-5.6396	-4.6819
665	135.	-66.26	5.6396	1.6084
666	16.875	-66.5	-8.1439e-015	-0.25556
667	33.75	-66.5	-8.1439e-015	-0.56093
668	50.625	-66.5	-8.1439e-015	-0.80138
669	67.5	-66.5	-8.1439e-015	-1.0282
670	84.375	-66.5	-8.1439e-015	-1.246
671	101.25	-66.5	-8.1439e-015	-1.4426
672	118.13	-66.5	-8.1439e-015	-1.6094
673	135.	-66.5	-8.1439e-015	-1.7543
674	135.	-66.26	-5.6396	-5.104
675	135.	-65.543	-11.239	-8.4146
676	135.	-64.354	-16.757	-11.661
677	135.	-62.701	-22.154	-14.817
678	135.	-60.597	-27.391	-17.861
679	135.	-58.055	-32.432	-20.77
680	135.	-55.096	-37.238	-23.524
681	135.	-51.739	-41.777	-26.105
682	135.	-48.01	-46.014	-28.496
683	135.	-43.935	-49.92	-30.683
684	135.	-39.543	-53.466	-32.649
685	135.	-34.866	-56.627	-34.389
686	135.	-29.939	-59.38	-35.884
687	135.	-24.795	-61.705	-37.122
688	135.	-19.473	-63.585	-38.106
689	135.	-14.01	-65.007	-38.819
690	135.	-8.4467	-65.961	-39.254
691	135.	-2.8223	-66.44	-39.417
692	135.	2.8223	-66.44	-39.286
693	135.	8.4467	-65.961	-38.874
694	135.	14.01	-65.007	-38.178
695	135.	19.473	-63.585	-37.201
696	135.	24.795	-61.705	-35.948
697	135.	29.939	-59.38	-34.429
698	135.	34.866	-56.627	-32.655
699	135.	39.543	-53.466	-30.641
700	135.	43.935	-49.92	-28.402
701	135.	48.01	-46.014	-25.958
702	135.	51.739	-41.777	-23.328
703	135.	55.096	-37.238	-20.533
704	135.	58.055	-32.432	-17.597
705	135.	60.597	-27.391	-14.54
706	135.	62.701	-22.154	-11.386
707	135.	64.354	-16.757	-8.1573
708	135.	65.543	-11.239	-4.8761
709	135.	66.26	-5.6396	-1.5645
710	135.	66.5	-1.9429e-013	1.755
711	135.	66.26	5.6396	5.0627
712	135.	65.543	11.239	8.3366
713	135.	64.354	16.757	11.555
714	135.	62.701	22.154	14.697
715	135.	60.597	27.391	17.74
716	135.	58.055	32.432	20.662
717	135.	55.096	37.238	23.442
718	135.	51.739	41.777	26.058
719	135.	48.01	46.014	28.49
720	135.	43.935	49.92	30.718
721	135.	39.543	53.466	32.722
722	135.	34.866	56.627	34.487
723	135.	29.939	59.38	35.999
724	135.	24.795	61.705	37.245
725	135.	19.473	63.585	38.215
726	135.	14.01	65.007	38.905
727	135.	8.4467	65.961	39.306
728	135.	2.8223	66.44	39.428
729	135.	-2.8223	66.44	39.255
730	135.	-8.4467	65.961	38.802
731	135.	-14.01	65.007	38.074
732	135.	-19.473	63.585	37.076
733	135.	-24.795	61.705	35.817
734	135.	-29.939	59.38	34.306
735	135.	-34.866	56.627	32.554
736	135.	-39.543	53.466	30.572
737	135.	-43.935	49.92	28.375
738	135.	-48.01	46.014	25.974
739	135.	-51.739	41.777	23.386
740	135.	-55.096	37.238	20.627
741	135.	-58.055	32.432	17.715
742	135.	-60.597	27.391	14.67
743	135.	-62.701	22.154	11.513
744	135.	-64.354	16.757	8.2679
745	135.	-65.543	11.239	4.9578
1554	0.	-66.44	-2.8223	0.
1555	0.	-66.44	2.8223	0.
1556	8.4375	-66.5	-8.1439e-015	-9.5601e-002
1557	0.	-65.961	-8.4467	0.
1558	8.4375	-66.26	-5.6396	-0.27771
1559	0.	-65.007	-14.01	0.
1560	8.4375	-65.543	-11.239	-0.4577
1561	0.	-63.585	-19.473	0.
1562	8.4375	-64.354	-16.757	-0.63414
1563	0.	-61.705	-24.795	0.
1564	8.4375	-62.701	-22.154	-0.80564
1565	0.	-59.38	-29.939	0.
1566	8.4375	-60.597	-27.391	-0.97083
1567	0.	-56.627	-34.866	0.
1568	8.4375	-58.055	-32.432	-1.1284
1569	0.	-53.466	-39.543	0.
1570	8.4375	-55.096	-37.238	-1.2771
1571	0.	-49.92	-43.935	0.
1572	8.4375	-51.739	-41.777	-1.4156
1573	0.	-46.014	-48.01	0.
1574	8.4375	-48.01	-46.014	-1.5427
1575	0.	-41.777	-51.739	0.
1576	8.4375	-43.935	-49.92	-1.6563
1577	0.	-37.238	-55.096	0.
1578	8.4375	-39.543	-53.466	-1.7526
1579	0.	-32.432	-58.055	0.
1580	8.4375	-34.866	-56.627	-1.8249
1581	0.	-27.391	-60.597	0.
1582	8.4375	-29.939	-59.38	-1.8807
1583	0.	-22.154	-62.701	0.
1584	8.4375	-24.795	-61.705	-1.9813
1585	0.	-16.757	-64.354	0.
1586	8.4375	-19.473	-63.585	-2.0472
1587	0.	-11.239	-65.543	0.
1588	8.4375	-14.01	-65.007	-2.0805
1589	0.	-5.6396	-66.26	0.
