節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
503	84.375	-14.01	-65.007	-1.981e-009
504	84.375	-19.473	-63.585	-1.839e-009
505	84.375	-24.795	-61.705	-1.5146e-009
506	84.375	-29.939	-59.38	-1.0391e-009
507	84.375	-34.866	-56.627	-4.5997e-010
508	84.375	-39.543	-53.466	1.6484e-010
509	84.375	-43.935	-49.92	7.6107e-010
510	84.375	-48.01	-46.014	1.2615e-009
511	84.375	-51.739	-41.777	1.6057e-009
512	84.375	-55.096	-37.238	1.7512e-009
513	84.375	-58.055	-32.432	1.6789e-009
514	84.375	-60.597	-27.391	1.3977e-009
515	84.375	-62.701	-22.154	9.4406e-010
516	84.375	-64.354	-16.757	3.7841e-010
517	84.375	-65.543	-11.239	-2.2309e-010
518	84.375	-66.26	-5.6396	-7.7898e-010
519	101.25	-66.26	5.6396	-1.5352e-009
520	101.25	-65.543	11.239	-1.5209e-009
521	101.25	-64.354	16.757	-1.3101e-009
522	101.25	-62.701	22.154	-9.3541e-010
523	101.25	-60.597	27.391	-4.5095e-010
524	101.25	-58.055	32.432	7.6562e-011
525	101.25	-55.096	37.238	5.7814e-010
526	101.25	-51.739	41.777	9.9253e-010
527	101.25	-48.01	46.014	1.2741e-009
528	101.25	-43.935	49.92	1.3978e-009
529	101.25	-39.543	53.466	1.36e-009
530	101.25	-34.866	56.627	1.1763e-009
531	101.25	-29.939	59.38	8.7675e-010
532	101.25	-24.795	61.705	5.0001e-010
533	101.25	-19.473	63.585	8.7335e-011
534	101.25	-14.01	65.007	-3.2185e-010
535	101.25	-8.4467	65.961	-6.9273e-010
536	101.25	-2.8223	66.44	-9.968e-010
537	101.25	2.8223	66.44	-1.2098e-009
538	101.25	8.4467	65.961	-1.3139e-009
539	101.25	14.01	65.007	-1.2992e-009
540	101.25	19.473	63.585	-1.1597e-009
541	101.25	24.795	61.705	-8.9915e-010
542	101.25	29.939	59.38	-5.3203e-010
543	101.25	34.866	56.627	-8.5666e-011
544	101.25	39.543	53.466	3.9969e-010
545	101.25	43.935	49.92	8.7301e-010
546	101.25	48.01	46.014	1.2773e-009
547	101.25	51.739	41.777	1.5569e-009
548	101.25	55.096	37.238	1.666e-009
549	101.25	58.055	32.432	1.5769e-009
550	101.25	60.597	27.391	1.2871e-009
551	101.25	62.701	22.154	8.2203e-010
552	101.25	64.354	16.757	2.3445e-010
553	101.25	65.543	11.239	-4.0263e-010
554	101.25	66.26	5.6396	-1.0035e-009
555	101.25	66.5	-1.9429e-013	-1.4885e-009
556	101.25	66.26	-5.6396	-1.7791e-009
557	101.25	65.543	-11.239	-1.8468e-009
558	101.25	64.354	-16.757	-1.6797e-009
559	101.25	62.701	-22.154	-1.3002e-009
560	101.25	60.597	-27.391	-7.5975e-010
561	101.25	58.055	-32.432	-1.3054e-010
562	101.25	55.096	-37.238	5.0544e-010
563	101.25	51.739	-41.777	1.0684e-009
564	101.25	48.01	-46.014	1.4915e-009
565	101.25	43.935	-49.92	1.7293e-009
566	101.25	39.543	-53.466	1.7616e-009
567	101.25	34.866	-56.627	1.5943e-009
568	101.25	29.939	-59.38	1.2561e-009
569	101.25	24.795	-61.705	7.9239e-010
570	101.25	19.473	-63.585	2.5869e-010
571	101.25	14.01	-65.007	-2.8655e-010
572	101.25	8.4467	-65.961	-7.8822e-010
573	101.25	2.8223	-66.44	-1.1972e-009
574	101.25	-2.8223	-66.44	-1.4787e-009
575	101.25	-8.4467	-65.961	-1.6057e-009
576	101.25	-14.01	-65.007	-1.5713e-009
577	101.25	-19.473	-63.585	-1.378e-009
578	101.25	-24.795	-61.705	-1.0431e-009
579	101.25	-29.939	-59.38	-5.9833e-010
580	101.25	-34.866	-56.627	-8.6446e-011
581	101.25	-39.543	-53.466	4.4206e-010
582	101.25	-43.935	-49.92	9.2395e-010
583	101.25	-48.01	-46.014	1.3037e-009
584	101.25	-51.739	-41.777	1.5327e-009
585	101.25	-55.096	-37.238	1.5784e-009
586	101.25	-58.055	-32.432	1.43e-009
587	101.25	-60.597	-27.391	1.1015e-009
588	101.25	-62.701	-22.154	6.3172e-010
589	101.25	-64.354	-16.757	7.9666e-011
590	101.25	-65.543	-11.239	-4.8264e-010
591	101.25	-66.26	-5.6396	-9.805e-010
592	118.13	-66.26	5.6396	-1.5694e-009
593	118.13	-65.543	11.239	-1.489e-009
594	118.13	-64.354	16.757	-1.2348e-009
595	118.13	-62.701	22.154	-8.4445e-010
596	118.13	-60.597	27.391	-3.7302e-010
597	118.13	-58.055	32.432	1.1655e-010
598	118.13	-55.096	37.238	5.6328e-010
599	118.13	-51.739	41.777	9.172e-010
600	118.13	-48.01	46.014	1.1456e-009
601	118.13	-43.935	49.92	1.2359e-009
602	118.13	-39.543	53.466	1.1942e-009
603	118.13	-34.866	56.627	1.0416e-009
604	118.13	-29.939	59.38	8.0754e-010
605	118.13	-24.795	61.705	5.241e-010
606	118.13	-19.473	63.585	2.2044e-010
607	118.13	-14.01	65.007	-7.9947e-011
608	118.13	-8.4467	65.961	-3.5938e-010
609	118.13	-2.8223	66.44	-6.0528e-010
610	118.13	2.8223	66.44	-8.0427e-010
611	118.13	8.4467	65.961	-9.4268e-010
612	118.13	14.01	65.007	-1.0082e-009
613	118.13	19.473	63.585	-9.8589e-010
614	118.13	24.795	61.705	-8.6488e-010
615	118.13	29.939	59.38	-6.4195e-010
616	118.13	34.866	56.627	-3.2622e-010
617	118.13	39.543	53.466	5.8018e-011
618	118.13	43.935	49.92	4.712e-010
619	118.13	48.01	46.014	8.6194e-010
620	118.13	51.739	41.777	1.1738e-009
621	118.13	55.096	37.238	1.3546e-009
622	118.13	58.055	32.432	1.366e-009
623	118.13	60.597	27.391	1.1928e-009
624	118.13	62.701	22.154	8.4703e-010
625	118.13	64.354	16.757	3.6965e-010
626	118.13	65.543	11.239	-1.7532e-010
627	118.13	66.26	5.6396	-7.0871e-010
628	118.13	66.5	-1.9429e-013	-1.1529e-009
629	118.13	66.26	-5.6396	-1.4317e-009
630	118.13	65.543	-11.239	-1.5143e-009
631	118.13	64.354	-16.757	-1.3872e-009
632	118.13	62.701	-22.154	-1.0703e-009
633	118.13	60.597	-27.391	-6.1216e-010
634	118.13	58.055	-32.432	-8.1155e-011
635	118.13	55.096	-37.238	4.4595e-010
636	118.13	51.739	-41.777	8.9618e-010
637	118.13	48.01	-46.014	1.2113e-009
638	118.13	43.935	-49.92	1.3555e-009
639	118.13	39.543	-53.466	1.3188e-009
640	118.13	34.866	-56.627	1.1165e-009
641	118.13	29.939	-59.38	7.84e-010
642	118.13	24.795	-61.705	3.6989e-010
643	118.13	19.473	-63.585	-7.1933e-011
644	118.13	14.01	-65.007	-4.895e-010
645	118.13	8.4467	-65.961	-8.391e-010
646	118.13	2.8223	-66.44	-1.0852e-009
647	118.13	-2.8223	-66.44	-1.2131e-009
648	118.13	-8.4467	-65.961	-1.2089e-009
649	118.13	-14.01	-65.007	-1.0792e-009
650	118.13	-19.473	-63.585	-8.3512e-010
651	118.13	-24.795	-61.705	-4.9858e-010
652	118.13	-29.939	-59.38	-9.9856e-011
653	118.13	-34.866	-56.627	3.244e-010
654	118.13	-39.543	-53.466	7.336e-010
655	118.13	-43.935	-49.92	1.078e-009
656	118.13	-48.01	-46.014	1.3163e-009
657	118.13	-51.739	-41.777	1.4137e-009
658	118.13	-55.096	-37.238	1.3495e-009
659	118.13	-58.055	-32.432	1.1219e-009
660	118.13	-60.597	-27.391	7.5015e-010
661	118.13	-62.701	-22.154	2.741e-010
662	118.13	-64.354	-16.757	-2.4976e-010
663	118.13	-65.543	-11.239	-7.5574e-010
664	118.13	-66.26	-5.6396	-1.1782e-009
665	135.	-66.26	5.6396	-1.744e-009
666	16.875	-66.5	-8.1439e-015	-1.6747e-010
667	33.75	-66.5	-8.1439e-015	-4.5707e-010
668	50.625	-66.5	-8.1439e-015	-7.6155e-010
669	67.5	-66.5	-8.1439e-015	-1.022e-009
670	84.375	-66.5	-8.1439e-015	-1.2141e-009
671	101.25	-66.5	-8.1439e-015	-1.3475e-009
672	118.13	-66.5	-8.1439e-015	-1.4617e-009
673	135.	-66.5	-8.1439e-015	-1.6983e-009
674	135.	-66.26	-5.6396	-1.4625e-009
675	135.	-65.543	-11.239	-1.0671e-009
676	135.	-64.354	-16.757	-5.6367e-010
677	135.	-62.701	-22.154	-1.6467e-011
678	135.	-60.597	-27.391	5.0788e-010
679	135.	-58.055	-32.432	9.5014e-010
680	135.	-55.096	-37.238	1.2661e-009
681	135.	-51.739	-41.777	1.4308e-009
682	135.	-48.01	-46.014	1.4396e-009
683	135.	-43.935	-49.92	1.3051e-009
