節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
390	67.5	-2.8223	66.44	21.984
391	67.5	2.8223	66.44	18.29
392	67.5	8.4467	65.961	13.423
393	67.5	14.01	65.007	7.6998
394	67.5	19.473	63.585	1.4759
395	67.5	24.795	61.705	-4.8447
396	67.5	29.939	59.38	-10.855
397	67.5	34.866	56.627	-16.168
398	67.5	39.543	53.466	-20.44
399	67.5	43.935	49.92	-23.395
400	67.5	48.01	46.014	-24.842
401	67.5	51.739	41.777	-24.686
402	67.5	55.096	37.238	-22.936
403	67.5	58.055	32.432	-19.703
404	67.5	60.597	27.391	-15.194
405	67.5	62.701	22.154	-9.699
406	67.5	64.354	16.757	-3.573
407	67.5	65.543	11.239	2.7895
408	67.5	66.26	5.6396	8.9734
409	67.5	66.5	-1.9429e-013	14.587
410	67.5	66.26	-5.6396	19.216
411	67.5	65.543	-11.239	22.614
412	67.5	64.354	-16.757	24.558
413	67.5	62.701	-22.154	24.92
414	67.5	60.597	-27.391	23.676
415	67.5	58.055	-32.432	20.906
416	67.5	55.096	-37.238	16.787
417	67.5	51.739	-41.777	11.584
418	67.5	48.01	-46.014	5.6316
419	67.5	43.935	-49.92	-0.68657
420	67.5	39.543	-53.466	-6.9632
421	67.5	34.866	-56.627	-12.793
422	67.5	29.939	-59.38	-17.799
423	67.5	24.795	-61.705	-21.656
424	67.5	19.473	-63.585	-24.114
425	67.5	14.01	-65.007	-25.008
426	67.5	8.4467	-65.961	-24.287
427	67.5	2.8223	-66.44	-21.966
428	67.5	-2.8223	-66.44	-18.26
429	67.5	-8.4467	-65.961	-13.382
430	67.5	-14.01	-65.007	-7.6516
431	67.5	-19.473	-63.585	-1.4225
432	67.5	-24.795	-61.705	4.8964
433	67.5	-29.939	-59.38	10.914
434	67.5	-34.866	-56.627	16.21
435	67.5	-39.543	-53.466	20.49
436	67.5	-43.935	-49.92	23.433
437	67.5	-48.01	-46.014	24.866
438	67.5	-51.739	-41.777	24.691
439	67.5	-55.096	-37.238	22.924
440	67.5	-58.055	-32.432	19.679
441	67.5	-60.597	-27.391	15.167
442	67.5	-62.701	-22.154	9.6772
443	67.5	-64.354	-16.757	3.5649
444	67.5	-65.543	-11.239	-2.7764
445	67.5	-66.26	-5.6396	-8.9384
446	84.375	-66.26	5.6396	-25.873
447	84.375	-65.543	11.239	-30.481
448	84.375	-64.354	16.757	-33.126
449	84.375	-62.701	22.154	-33.637
450	84.375	-60.597	27.391	-31.98
451	84.375	-58.055	32.432	-28.262
452	84.375	-55.096	37.238	-22.72
453	84.375	-51.739	41.777	-15.712
454	84.375	-48.01	46.014	-7.6872
455	84.375	-43.935	49.92	0.83681
456	84.375	-39.543	53.466	9.3105
457	84.375	-34.866	56.627	17.187
458	84.375	-29.939	59.38	23.955
459	84.375	-24.795	61.705	29.178
460	84.375	-19.473	63.585	32.514
461	84.375	-14.01	65.007	33.741
462	84.375	-8.4467	65.961	32.788
463	84.375	-2.8223	66.44	29.671
464	84.375	2.8223	66.44	24.681
465	84.375	8.4467	65.961	18.118
466	84.375	14.01	65.007	10.392
467	84.375	19.473	63.585	1.9933
468	84.375	24.795	61.705	-6.5363
469	84.375	29.939	59.38	-14.648
470	84.375	34.866	56.627	-21.817
471	84.375	39.543	53.466	-27.583
472	84.375	43.935	49.92	-31.572
473	84.375	48.01	46.014	-33.526
474	84.375	51.739	41.777	-33.317
475	84.375	55.096	37.238	-30.956
476	84.375	58.055	32.432	-26.593
477	84.375	60.597	27.391	-20.509
478	84.375	62.701	22.154	-13.094
479	84.375	64.354	16.757	-4.8268
480	84.375	65.543	11.239	3.7603
481	84.375	66.26	5.6396	12.107
482	84.375	66.5	-1.9429e-013	19.685
483	84.375	66.26	-5.6396	25.929
484	84.375	65.543	-11.239	30.515
485	84.375	64.354	-16.757	33.14
486	84.375	62.701	-22.154	33.63
487	84.375	60.597	-27.391	31.953
488	84.375	58.055	-32.432	28.216
489	84.375	55.096	-37.238	22.659
490	84.375	51.739	-41.777	15.639
491	84.375	48.01	-46.014	7.6064
492	84.375	43.935	-49.92	-0.92048
493	84.375	39.543	-53.466	-9.3921
494	84.375	34.866	-56.627	-17.262
495	84.375	29.939	-59.38	-24.02
496	84.375	24.795	-61.705	-29.227
497	84.375	19.473	-63.585	-32.546
498	84.375	14.01	-65.007	-33.754
499	84.375	8.4467	-65.961	-32.782
500	84.375	2.8223	-66.44	-29.646
501	84.375	-2.8223	-66.44	-24.639
502	84.375	-8.4467	-65.961	-18.062
503	84.375	-14.01	-65.007	-10.326
504	84.375	-19.473	-63.585	-1.9193
505	84.375	-24.795	-61.705	6.6087
506	84.375	-29.939	-59.38	14.728
507	84.375	-34.866	-56.627	21.872
508	84.375	-39.543	-53.466	27.654
509	84.375	-43.935	-49.92	31.623
510	84.375	-48.01	-46.014	33.556
511	84.375	-51.739	-41.777	33.32
512	84.375	-55.096	-37.238	30.935
513	84.375	-58.055	-32.432	26.555
514	84.375	-60.597	-27.391	20.466
515	84.375	-62.701	-22.154	13.058
516	84.375	-64.354	-16.757	4.8103
517	84.375	-65.543	-11.239	-3.7462
518	84.375	-66.26	-5.6396	-12.061
519	101.25	-66.26	5.6396	-32.606
520	101.25	-65.543	11.239	-38.414
521	101.25	-64.354	16.757	-41.748
522	101.25	-62.701	22.154	-42.393
523	101.25	-60.597	27.391	-40.305
524	101.25	-58.055	32.432	-35.62
525	101.25	-55.096	37.238	-28.636
526	101.25	-51.739	41.777	-19.804
527	101.25	-48.01	46.014	-9.69
528	101.25	-43.935	49.92	1.0533
529	101.25	-39.543	53.466	11.733
530	101.25	-34.866	56.627	21.66
531	101.25	-29.939	59.38	30.192
532	101.25	-24.795	61.705	36.774
533	101.25	-19.473	63.585	40.98
534	101.25	-14.01	65.007	42.526
535	101.25	-8.4467	65.961	41.326
536	101.25	-2.8223	66.44	37.391
537	101.25	2.8223	66.44	31.105
538	101.25	8.4467	65.961	22.838
539	101.25	14.01	65.007	13.1
540	101.25	19.473	63.585	2.514
541	101.25	24.795	61.705	-8.2366
542	101.25	29.939	59.38	-18.46
543	101.25	34.866	56.627	-27.497
544	101.25	39.543	53.466	-34.764
545	101.25	43.935	49.92	-39.793
546	101.25	48.01	46.014	-42.256
547	101.25	51.739	41.777	-41.993
548	101.25	55.096	37.238	-39.018
549	101.25	58.055	32.432	-33.52
550	101.25	60.597	27.391	-25.852
551	101.25	62.701	22.154	-16.506
552	101.25	64.354	16.757	-6.0863
553	101.25	65.543	11.239	4.7367
554	101.25	66.26	5.6396	15.257
555	101.25	66.5	-1.9429e-013	24.81
556	101.25	66.26	-5.6396	32.676
557	101.25	65.543	-11.239	38.458
558	101.25	64.354	-16.757	41.766
559	101.25	62.701	-22.154	42.385
560	101.25	60.597	-27.391	40.273
561	101.25	58.055	-32.432	35.564
562	101.25	55.096	-37.238	28.562
563	101.25	51.739	-41.777	19.714
564	101.25	48.01	-46.014	9.5905
565	101.25	43.935	-49.92	-1.1567
566	101.25	39.543	-53.466	-11.835
567	101.25	34.866	-56.627	-21.754
568	101.25	29.939	-59.38	-30.272
569	101.25	24.795	-61.705	-36.836
570	101.25	19.473	-63.585	-41.02
571	101.25	14.01	-65.007	-42.543
572	101.25	8.4467	-65.961	-41.317
573	101.25	2.8223	-66.44	-37.359
574	101.25	-2.8223	-66.44	-31.051
575	101.25	-8.4467	-65.961	-22.766
576	101.25	-14.01	-65.007	-13.015
577	101.25	-19.473	-63.585	-2.42
578	101.25	-24.795	-61.705	8.3279
579	101.25	-29.939	-59.38	18.562
580	101.25	-34.866	-56.627	27.557
581	101.25	-39.543	-53.466	34.853
582	101.25	-43.935	-49.92	39.855
583	101.25	-48.01	-46.014	42.29
584	101.25	-51.739	-41.777	41.993
585	101.25	-55.096	-37.238	38.987
586	101.25	-58.055	-32.432	33.468
587	101.25	-60.597	-27.391	25.793
588	101.25	-62.701	-22.154	16.457
589	101.25	-64.354	-16.757	6.063
590	101.25	-65.543	-11.239	-4.7206
591	101.25	-66.26	-5.6396	-15.199
592	118.13	-66.26	5.6396	-39.164
593	118.13	-65.543	11.239	-46.14
594	118.13	-64.354	16.757	-50.145
595	118.13	-62.701	22.154	-50.919
596	118.13	-60.597	27.391	-48.412
597	118.13	-58.055	32.432	-42.784
598	118.13	-55.096	37.238	-34.396
599	118.13	-51.739	41.777	-23.787
600	118.13	-48.01	46.014	-11.64
601	118.13	-43.935	49.92	1.2644
602	118.13	-39.543	53.466	14.092
603	118.13	-34.866	56.627	26.016
604	118.13	-29.939	59.38	36.264
605	118.13	-24.795	61.705	44.17
606	118.13	-19.473	63.585	49.222
607	118.13	-14.01	65.007	51.08
608	118.13	-8.4467	65.961	49.635
609	118.13	-2.8223	66.44	44.9
610	118.13	2.8223	66.44	37.359
611	118.13	8.4467	65.961	27.426
612	118.13	14.01	65.007	15.733
613	118.13	19.473	63.585	3.0197
614	118.13	24.795	61.705	-9.8927
615	118.13	29.939	59.38	-22.173
616	118.13	34.866	56.627	-33.028
617	118.13	39.543	53.466	-41.758
618	118.13	43.935	49.92	-47.798
619	118.13	48.01	46.014	-50.756
620	118.13	51.739	41.777	-50.44
621	118.13	55.096	37.238	-46.866
622	118.13	58.055	32.432	-40.262
623	118.13	60.597	27.391	-31.051
624	118.13	62.701	22.154	-19.826
625	118.13	64.354	16.757	-7.3105
626	118.13	65.543	11.239	5.6887
627	118.13	66.26	5.6396	18.32
628	118.13	66.5	-1.9429e-013	29.793
629	118.13	66.26	-5.6396	39.239
630	118.13	65.543	-11.239	46.189
631	118.13	64.354	-16.757	50.165
632	118.13	62.701	-22.154	50.909
633	118.13	60.597	-27.391	48.374
634	118.13	58.055	-32.432	42.719
635	118.13	55.096	-37.238	34.308
636	118.13	51.739	-41.777	23.682
637	118.13	48.01	-46.014	11.522
638	118.13	43.935	-49.92	-1.3868
639	118.13	39.543	-53.466	-14.213
640	118.13	34.866	-56.627	-26.127
641	118.13	29.939	-59.38	-36.359
642	118.13	24.795	-61.705	-44.244
643	118.13	19.473	-63.585	-49.27
644	118.13	14.01	-65.007	-51.099
645	118.13	8.4467	-65.961	-49.624
646	118.13	2.8223	-66.44	-44.861
647	118.13	-2.8223	-66.44	-37.293
648	118.13	-8.4467	-65.961	-27.338
649	118.13	-14.01	-65.007	-15.631
650	118.13	-19.473	-63.585	-2.9082
651	118.13	-24.795	-61.705	9.9973
652	118.13	-29.939	-59.38	22.296
653	118.13	-34.866	-56.627	33.083
654	118.13	-39.543	-53.466	41.86
655	118.13	-43.935	-49.92	47.87
656	118.13	-48.01	-46.014	50.796
657	118.13	-51.739	-41.777	50.439
658	118.13	-55.096	-37.238	46.829
659	118.13	-58.055	-32.432	40.2
660	118.13	-60.597	-27.391	30.982
661	118.13	-62.701	-22.154	19.769
662	118.13	-64.354	-16.757	7.2836
663	118.13	-65.543	-11.239	-5.6689
664	118.13	-66.26	-5.6396	-18.255
665	135.	-66.26	5.6396	-47.189
666	16.875	-66.5	-8.1439e-015	-2.004
667	33.75	-66.5	-8.1439e-015	-5.5437
668	50.625	-66.5	-8.1439e-015	-9.7594
669	67.5	-66.5	-8.1439e-015	-14.524
670	84.375	-66.5	-8.1439e-015	-19.598
671	101.25	-66.5	-8.1439e-015	-24.698
672	118.13	-66.5	-8.1439e-015	-29.665
673	135.	-66.5	-8.1439e-015	-35.744
674	135.	-66.26	-5.6396	-21.996
675	135.	-65.543	-11.239	-6.8314
676	135.	-64.354	-16.757	8.7751
677	135.	-62.701	-22.154	23.819
678	135.	-60.597	-27.391	37.33
679	135.	-58.055	-32.432	48.439
680	135.	-55.096	-37.238	56.427
681	135.	-51.739	-41.777	60.778
682	135.	-48.01	-46.014	61.208
683	135.	-43.935	-49.92	57.68
684	135.	-39.543	-53.466	50.43
685	135.	-34.866	-56.627	39.848
686	135.	-29.939	-59.38	26.882
687	135.	-24.795	-61.705	12.064
688	135.	-19.473	-63.585	-3.501
689	135.	-14.01	-65.007	-18.845
690	135.	-8.4467	-65.961	-32.964
691	135.	-2.8223	-66.44	-44.948
692	135.	2.8223	-66.44	-54.05
693	135.	8.4467	-65.961	-59.799
694	135.	14.01	-65.007	-61.582
695	135.	19.473	-63.585	-59.378
696	135.	24.795	-61.705	-53.319
697	135.	29.939	-59.38	-43.813
698	135.	34.866	-56.627	-31.48
699	135.	39.543	-53.466	-17.12
700	135.	43.935	-49.92	-1.6627
701	135.	48.01	-46.014	13.893
702	135.	51.739	-41.777	28.544
703	135.	55.096	-37.238	41.347
704	135.	58.055	-32.432	51.479
705	135.	60.597	-27.391	58.29
706	135.	62.701	-22.154	61.342
707	135.	64.354	-16.757	60.443
708	135.	65.543	-11.239	55.65
709	135.	66.26	-5.6396	47.279
710	135.	66.5	-1.9429e-013	35.913
711	135.	66.26	5.6396	22.093
712	135.	65.543	11.239	6.8646
713	135.	64.354	16.757	-8.807
714	135.	62.701	22.154	-23.893
715	135.	60.597	27.391	-37.423
716	135.	58.055	32.432	-48.524
717	135.	55.096	37.238	-56.481
718	135.	51.739	41.777	-60.786
719	135.	48.01	46.014	-61.164
720	135.	43.935	49.92	-57.596
721	135.	39.543	53.466	-50.315
722	135.	34.866	56.627	-39.792
723	135.	29.939	59.38	-26.709
724	135.	24.795	61.705	-11.908
725	135.	19.473	63.585	3.6556
726	135.	14.01	65.007	18.981
727	135.	8.4467	65.961	33.077
728	135.	2.8223	66.44	45.032
729	135.	-2.8223	66.44	54.1
730	135.	-8.4467	65.961	59.813
731	135.	-14.01	65.007	61.559
732	135.	-19.473	63.585	59.32
733	135.	-24.795	61.705	53.23
734	135.	-29.939	59.38	43.699
735	135.	-34.866	56.627	31.347
736	135.	-39.543	53.466	16.976
737	135.	-43.935	49.92	1.5172
738	135.	-48.01	46.014	-14.032
739	135.	-51.739	41.777	-28.669
740	135.	-55.096	37.238	-41.451
741	135.	-58.055	32.432	-51.557
742	135.	-60.597	27.391	-58.336
743	135.	-62.701	22.154	-61.355
744	135.	-64.354	16.757	-60.421
745	135.	-65.543	11.239	-55.595
1554	0.	-66.44	-2.8223	0.
1555	0.	-66.44	2.8223	0.
1556	8.4375	-66.5	-8.1439e-015	-0.67734
1557	0.	-65.961	-8.4467	0.
1558	8.4375	-66.26	-5.6396	-0.4163
1559	0.	-65.007	-14.01	0.
1560	8.4375	-65.543	-11.239	-0.12838
1561	0.	-63.585	-19.473	0.
1562	8.4375	-64.354	-16.757	0.16764
1563	0.	-61.705	-24.795	0.
1564	8.4375	-62.701	-22.154	0.45246
1565	0.	-59.38	-29.939	0.
1566	8.4375	-60.597	-27.391	0.70754
1567	0.	-56.627	-34.866	0.
1568	8.4375	-58.055	-32.432	0.91639
1569	0.	-53.466	-39.543	0.
1570	8.4375	-55.096	-37.238	1.0657
1571	0.	-49.92	-43.935	0.
1572	8.4375	-51.739	-41.777	1.1462
1573	0.	-46.014	-48.01	0.
1574	8.4375	-48.01	-46.014	1.1534
1575	0.	-41.777	-51.739	0.
1576	8.4375	-43.935	-49.92	1.0874
1577	0.	-37.238	-55.096	0.
1578	8.4375	-39.543	-53.466	0.95146
1579	0.	-32.432	-58.055	0.
1580	8.4375	-34.866	-56.627	0.74945
1581	0.	-27.391	-60.597	0.
1582	8.4375	-29.939	-59.38	0.48607
1583	0.	-22.154	-62.701	0.
1584	8.4375	-24.795	-61.705	0.21825
1585	0.	-16.757	-64.354	0.
1586	8.4375	-19.473	-63.585	-6.8183e-002
1587	0.	-11.239	-65.543	0.
1588	8.4375	-14.01	-65.007	-0.3503
