節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
669	67.5	-66.5	-8.1439e-015	-23.041
670	84.375	-66.5	-8.1439e-015	-27.936
671	101.25	-66.5	-8.1439e-015	-32.347
672	118.13	-66.5	-8.1439e-015	-36.086
673	135.	-66.5	-8.1439e-015	-39.323
674	135.	-66.26	-5.6396	-39.054
675	135.	-65.543	-11.239	-38.505
676	135.	-64.354	-16.757	-37.677
677	135.	-62.701	-22.154	-36.575
678	135.	-60.597	-27.391	-35.206
679	135.	-58.055	-32.432	-33.576
680	135.	-55.096	-37.238	-31.699
681	135.	-51.739	-41.777	-29.586
682	135.	-48.01	-46.014	-27.256
683	135.	-43.935	-49.92	-24.725
684	135.	-39.543	-53.466	-22.012
685	135.	-34.866	-56.627	-19.142
686	135.	-29.939	-59.38	-16.139
687	135.	-24.795	-61.705	-13.016
688	135.	-19.473	-63.585	-9.8082
689	135.	-14.01	-65.007	-6.5333
690	135.	-8.4467	-65.961	-3.2172
691	135.	-2.8223	-66.44	0.11771
692	135.	2.8223	-66.44	3.4462
693	135.	8.4467	-65.961	6.7502
694	135.	14.01	-65.007	10.005
695	135.	19.473	-63.585	13.189
696	135.	24.795	-61.705	16.281
697	135.	29.939	-59.38	19.259
698	135.	34.866	-56.627	22.103
699	135.	39.543	-53.466	24.792
700	135.	43.935	-49.92	27.307
701	135.	48.01	-46.014	29.627
702	135.	51.739	-41.777	31.735
703	135.	55.096	-37.238	33.614
704	135.	58.055	-32.432	35.248
705	135.	60.597	-27.391	36.626
706	135.	62.701	-22.154	37.735
707	135.	64.354	-16.757	38.567
708	135.	65.543	-11.239	39.117
709	135.	66.26	-5.6396	39.382
710	135.	66.5	-1.9429e-013	39.352
711	135.	66.26	5.6396	39.053
712	135.	65.543	11.239	38.467
713	135.	64.354	16.757	37.606
714	135.	62.701	22.154	36.479
715	135.	60.597	27.391	35.093
716	135.	58.055	32.432	33.461
717	135.	55.096	37.238	31.593
718	135.	51.739	41.777	29.502
719	135.	48.01	46.014	27.202
720	135.	43.935	49.92	24.708
721	135.	39.543	53.466	22.035
722	135.	34.866	56.627	19.2
723	135.	29.939	59.38	16.223
724	135.	24.795	61.705	13.123
725	135.	19.473	63.585	9.9221
726	135.	14.01	65.007	6.6428
727	135.	8.4467	65.961	3.3097
728	135.	2.8223	66.44	-5.222e-002
729	135.	-2.8223	66.44	-3.4147
730	135.	-8.4467	65.961	-6.7564
731	135.	-14.01	65.007	-10.048
732	135.	-19.473	63.585	-13.262
733	135.	-24.795	61.705	-16.376
734	135.	-29.939	59.38	-19.365
735	135.	-34.866	56.627	-22.207
736	135.	-39.543	53.466	-24.882
737	135.	-43.935	49.92	-27.371
738	135.	-48.01	46.014	-29.659
739	135.	-51.739	41.777	-31.731
740	135.	-55.096	37.238	-33.574
741	135.	-58.055	32.432	-35.177
742	135.	-60.597	27.391	-36.532
743	135.	-62.701	22.154	-37.629
744	135.	-64.354	16.757	-38.462
745	135.	-65.543	11.239	-39.025
1554	0.	-66.44	-2.8223	0.
1555	0.	-66.44	2.8223	0.
1556	8.4375	-66.5	-8.1439e-015	-2.1342
1557	0.	-65.961	-8.4467	0.
1558	8.4375	-66.26	-5.6396	-2.1186
1559	0.	-65.007	-14.01	0.
1560	8.4375	-65.543	-11.239	-2.0874
1561	0.	-63.585	-19.473	0.
1562	8.4375	-64.354	-16.757	-2.0409
1563	0.	-61.705	-24.795	0.
1564	8.4375	-62.701	-22.154	-1.9793
1565	0.	-59.38	-29.939	0.
1566	8.4375	-60.597	-27.391	-1.903
1567	0.	-56.627	-34.866	0.
1568	8.4375	-58.055	-32.432	-1.8126
1569	0.	-53.466	-39.543	0.
1570	8.4375	-55.096	-37.238	-1.7088
1571	0.	-49.92	-43.935	0.
1572	8.4375	-51.739	-41.777	-1.5928
1573	0.	-46.014	-48.01	0.
1574	8.4375	-48.01	-46.014	-1.4655
1575	0.	-41.777	-51.739	0.
1576	8.4375	-43.935	-49.92	-1.3279
1577	0.	-37.238	-55.096	0.
1578	8.4375	-39.543	-53.466	-1.1797
1579	0.	-32.432	-58.055	0.
1580	8.4375	-34.866	-56.627	-1.017
1581	0.	-27.391	-60.597	0.
1582	8.4375	-29.939	-59.38	-0.83732
1583	0.	-22.154	-62.701	0.
1584	8.4375	-24.795	-61.705	-0.68784
1585	0.	-16.757	-64.354	0.
1586	8.4375	-19.473	-63.585	-0.52454
1587	0.	-11.239	-65.543	0.
1588	8.4375	-14.01	-65.007	-0.35208
1589	0.	-5.6396	-66.26	0.
1590	8.4375	-8.4467	-65.961	-0.17689
1591	0.	4.072e-015	-66.5	0.
1592	8.4375	-2.8223	-66.44	2.4595e-003
1593	0.	5.6396	-66.26	0.
1594	8.4375	2.8223	-66.44	0.18909
1595	0.	11.239	-65.543	0.
1596	8.4375	8.4467	-65.961	0.36383
1597	0.	16.757	-64.354	0.
1598	8.4375	14.01	-65.007	0.53462
1599	0.	22.154	-62.701	0.
1600	8.4375	19.473	-63.585	0.7031
1601	0.	27.391	-60.597	0.
1602	8.4375	24.795	-61.705	0.86862
1603	0.	32.432	-58.055	0.
1604	8.4375	29.939	-59.38	1.0296
1605	0.	37.238	-55.096	0.
1606	8.4375	34.866	-56.627	1.1843
1607	0.	41.777	-51.739	0.
1608	8.4375	39.543	-53.466	1.3311
1609	0.	46.014	-48.01	0.
1610	8.4375	43.935	-49.92	1.4687
1611	0.	49.92	-43.935	0.
1612	8.4375	48.01	-46.014	1.596
1613	0.	53.466	-39.543	0.
1614	8.4375	51.739	-41.777	1.7119
1615	0.	56.627	-34.866	0.
1616	8.4375	55.096	-37.238	1.8157
1617	0.	59.38	-29.939	0.
1618	8.4375	58.055	-32.432	1.9066
1619	0.	61.705	-24.795	0.
1620	8.4375	60.597	-27.391	1.984
1621	0.	63.585	-19.473	0.
1622	8.4375	62.701	-22.154	2.0472
1623	0.	65.007	-14.01	0.
1624	8.4375	64.354	-16.757	2.0947
1625	0.	65.961	-8.4467	0.
1626	8.4375	65.543	-11.239	2.1225
1627	0.	66.44	-2.8223	0.
1628	8.4375	66.26	-5.6396	2.116
1629	0.	66.44	2.8223	0.
1630	8.4375	66.5	-1.9429e-013	2.1399
1631	0.	65.961	8.4467	0.
1632	8.4375	66.26	5.6396	2.1454
1633	0.	65.007	14.01	0.
1634	8.4375	65.543	11.239	2.1064
1635	0.	63.585	19.473	0.
1636	8.4375	64.354	16.757	2.0455
1637	0.	61.705	24.795	0.
1638	8.4375	62.701	22.154	1.9743
1639	0.	59.38	29.939	0.
1640	8.4375	60.597	27.391	1.8945
1641	0.	56.627	34.866	0.
1642	8.4375	58.055	32.432	1.8053
1643	0.	53.466	39.543	0.
1644	8.4375	55.096	37.238	1.7053
1645	0.	49.92	43.935	0.
1646	8.4375	51.739	41.777	1.5938
1647	0.	46.014	48.01	0.
1648	8.4375	48.01	46.014	1.4706
1649	0.	41.777	51.739	0.
1650	8.4375	43.935	49.92	1.3364
1651	0.	37.238	55.096	0.
1652	8.4375	39.543	53.466	1.192
1653	0.	32.432	58.055	0.
1654	8.4375	34.866	56.627	1.0383
1655	0.	27.391	60.597	0.
1656	8.4375	29.939	59.38	0.87653
1657	0.	22.154	62.701	0.
1658	8.4375	24.795	61.705	0.70781
1659	0.	16.757	64.354	0.
1660	8.4375	19.473	63.585	0.53364
1661	0.	11.239	65.543	0.
1662	8.4375	14.01	65.007	0.35574
1663	0.	5.6396	66.26	0.
1664	8.4375	8.4467	65.961	0.17804
1665	0.	3.7322e-013	66.5	0.
1666	8.4375	2.8223	66.44	-2.6549e-003
1667	0.	-5.6396	66.26	0.
1668	8.4375	-2.8223	66.44	-0.19027
1669	0.	-11.239	65.543	0.
1670	8.4375	-8.4467	65.961	-0.36571
1671	0.	-16.757	64.354	0.
1672	8.4375	-14.01	65.007	-0.53711
1673	0.	-22.154	62.701	0.
1674	8.4375	-19.473	63.585	-0.70609
1675	0.	-27.391	60.597	0.
1676	8.4375	-24.795	61.705	-0.87197
1677	0.	-32.432	58.055	0.
1678	8.4375	-29.939	59.38	-1.0331
1679	0.	-37.238	55.096	0.
1680	8.4375	-34.866	56.627	-1.1877
1681	0.	-41.777	51.739	0.
1682	8.4375	-39.543	53.466	-1.3343
1683	0.	-46.014	48.01	0.
1684	8.4375	-43.935	49.92	-1.4714
1685	0.	-49.92	43.935	0.
1686	8.4375	-48.01	46.014	-1.5979
1687	0.	-53.466	39.543	0.
1688	8.4375	-51.739	41.777	-1.7129
1689	0.	-56.627	34.866	0.
1690	8.4375	-55.096	37.238	-1.8154
1691	0.	-59.38	29.939	0.
1692	8.4375	-58.055	32.432	-1.9047
1693	0.	-61.705	24.795	0.
1694	8.4375	-60.597	27.391	-1.9801
1695	0.	-63.585	19.473	0.
1696	8.4375	-62.701	22.154	-2.0412
1697	0.	-65.007	14.01	0.
1698	8.4375	-64.354	16.757	-2.0875
1699	0.	-65.961	8.4467	0.
1700	8.4375	-66.26	5.6396	-2.1341
1701	8.4375	-65.543	11.239	-2.1185
1702	16.875	-65.961	8.4467	-5.6869
1703	25.313	-66.26	5.6396	-9.4
1704	16.875	-66.44	2.8223	-5.7079
1706	16.875	-65.007	14.01	-5.6245
1707	25.313	-65.543	11.239	-9.3316
1709	16.875	-63.585	19.473	-5.5213
1710	25.313	-64.354	16.757	-9.196
1712	16.875	-61.705	24.795	-5.378
1713	25.313	-62.701	22.154	-8.994
1715	16.875	-59.38	29.939	-5.1957
1716	25.313	-60.597	27.391	-8.7273
1718	16.875	-56.627	34.866	-4.9757
1719	25.313	-58.055	32.432	-8.3977
1721	16.875	-53.466	39.543	-4.7195
1722	25.313	-55.096	37.238	-8.0076
1724	16.875	-49.92	43.935	-4.4291
1725	25.313	-51.739	41.777	-7.5596
1727	16.875	-46.014	48.01	-4.1065
1728	25.313	-48.01	46.014	-7.0569
1730	16.875	-41.777	51.739	-3.754
1731	25.313	-43.935	49.92	-6.5031
1733	16.875	-37.238	55.096	-3.3746
1734	25.313	-39.543	53.466	-5.9022
1736	16.875	-32.432	58.055	-2.9712
1737	25.313	-34.866	56.627	-5.2587
1739	16.875	-27.391	60.597	-2.5475
1740	25.313	-29.939	59.38	-4.5776
1742	16.875	-22.154	62.701	-2.1071
1743	25.313	-24.795	61.705	-3.8642
1745	16.875	-16.757	64.354	-1.6541
1746	25.313	-19.473	63.585	-3.1244
1748	16.875	-11.239	65.543	-1.1923
1749	25.313	-14.01	65.007	-2.3645
1751	16.875	-5.6396	66.26	-0.72456
1752	25.313	-8.4467	65.961	-1.5907
1754	16.875	3.4369e-013	66.5	-0.25642
1755	25.313	-2.8223	66.44	-0.80863
1757	16.875	5.6396	66.26	0.22264
1758	25.313	2.8223	66.44	-1.8274e-002
1760	16.875	11.239	65.543	0.70968
1761	25.313	8.4467	65.961	0.77443
1763	16.875	16.757	64.354	1.1907
1764	25.313	14.01	65.007	1.5687
1766	16.875	22.154	62.701	1.6621
1767	25.313	19.473	63.585	2.3519
1769	16.875	27.391	60.597	2.1209
1770	25.313	24.795	61.705	3.1174
1772	16.875	32.432	58.055	2.5632
1773	25.313	29.939	59.38	3.8592
1775	16.875	37.238	55.096	2.9855
1776	25.313	34.866	56.627	4.5716
1778	16.875	41.777	51.739	3.385
1779	25.313	39.543	53.466	5.2495
1781	16.875	46.014	48.01	3.7587
1782	25.313	43.935	49.92	5.8882
1784	16.875	49.92	43.935	4.1041
1785	25.313	48.01	46.014	6.4831
1787	16.875	53.466	39.543	4.4194
1788	25.313	51.739	41.777	7.0305
1790	16.875	56.627	34.866	4.703
1791	25.313	55.096	37.238	7.5269
1793	16.875	59.38	29.939	4.9542
1794	25.313	58.055	32.432	7.9695
1796	16.875	61.705	24.795	5.1731
1797	25.313	60.597	27.391	8.356
1799	16.875	63.585	19.473	5.3593
1800	25.313	62.701	22.154	8.6854
1802	16.875	65.007	14.01	5.5101
1803	25.313	64.354	16.757	8.9581
1805	16.875	65.961	8.4467	5.6172
1806	25.313	65.543	11.239	9.1769
1808	16.875	66.44	2.8223	5.6786
1809	25.313	66.26	5.6396	9.347
1811	16.875	66.44	-2.8223	5.7168
1812	25.313	66.5	-1.9429e-013	9.4525
1813	16.875	65.961	-8.4467	5.7107
1814	25.313	66.26	-5.6396	9.4509
1816	16.875	65.007	-14.01	5.6446
1817	25.313	65.543	-11.239	9.3731
1819	16.875	63.585	-19.473	5.539
1820	25.313	64.354	-16.757	9.2276
1822	16.875	61.705	-24.795	5.3908
1823	25.313	62.701	-22.154	9.0183
1825	16.875	59.38	-29.939	5.2035
1826	25.313	60.597	-27.391	8.7442
1828	16.875	56.627	-34.866	4.9789
1829	25.313	58.055	-32.432	8.4074
1831	16.875	53.466	-39.543	4.7188
1832	25.313	55.096	-37.238	8.0104
1834	16.875	49.92	-43.935	4.425
1835	25.313	51.739	-41.777	7.556
1837	16.875	46.014	-48.01	4.0997
1838	25.313	48.01	-46.014	7.0478
1840	16.875	41.777	-51.739	3.7452
1841	25.313	43.935	-49.92	6.4896
1843	16.875	37.238	-55.096	3.3645
1844	25.313	39.543	-53.466	5.8855
1846	16.875	32.432	-58.055	2.9606
1847	25.313	34.866	-56.627	5.2403
1849	16.875	27.391	-60.597	2.5371
1850	25.313	29.939	-59.38	4.5589
1852	16.875	22.154	-62.701	2.0977
1853	25.313	24.795	-61.705	3.8467
1855	16.875	16.757	-64.354	1.6462
1856	25.313	19.473	-63.585	3.1095
1858	16.875	11.239	-65.543	1.1863
1859	25.313	14.01	-65.007	2.3532
1861	16.875	5.6396	-66.26	0.72099
1862	25.312	8.4467	-65.961	1.5838
1864	16.875	1.8838e-014	-66.5	0.25554
1865	25.313	2.8223	-66.44	0.8067
1867	16.875	-5.6396	-66.26	-0.22011
1868	25.313	-2.8223	-66.44	2.1775e-002
1870	16.875	-11.239	-65.543	-0.70233
1871	25.313	-8.4467	-65.961	-0.76503
1873	16.875	-16.757	-64.354	-1.1763
1874	25.313	-14.01	-65.007	-1.5531
1876	16.875	-22.154	-62.701	-1.6366
1877	25.312	-19.473	-63.585	-2.3302
1879	16.875	-27.391	-60.597	-2.0897
1880	25.312	-24.795	-61.705	-3.0935
1882	16.875	-32.432	-58.055	-2.5225
1883	25.313	-29.939	-59.38	-3.8248
1885	16.875	-37.238	-55.096	-2.9392
1886	25.313	-34.866	-56.627	-4.5361
1888	16.875	-41.777	-51.739	-3.3473
1889	25.313	-39.543	-53.466	-5.2139
1891	16.875	-46.014	-48.01	-3.7319
1892	25.312	-43.935	-49.92	-5.86
1894	16.875	-49.92	-43.935	-4.0888
1895	25.312	-48.01	-46.014	-6.4678
1897	16.875	-53.466	-39.543	-4.4157
1898	25.313	-51.739	-41.777	-7.0296
1900	16.875	-56.627	-34.866	-4.7102
1901	25.313	-55.096	-37.238	-7.5399
1903	16.875	-59.38	-29.939	-4.9698
1904	25.312	-58.055	-32.432	-7.9947
1906	16.875	-61.705	-24.795	-5.1926
1907	25.313	-60.597	-27.391	-8.3903
1909	16.875	-63.585	-19.473	-5.3768
1910	25.313	-62.701	-22.154	-8.7239
1912	16.875	-65.007	-14.01	-5.5212
1913	25.313	-64.354	-16.757	-8.9932
1915	16.875	-65.961	-8.4467	-5.6249
1916	25.313	-65.543	-11.239	-9.1964
1918	25.313	-66.26	-5.6396	-9.3324
1919	16.875	-66.44	-2.8223	-5.6872
1921	33.75	-65.961	8.4467	-12.498
1922	42.188	-66.26	5.6396	-15.384
1923	33.75	-66.44	2.8223	-12.543
1925	33.75	-65.007	14.01	-12.362
1926	42.188	-65.543	11.239	-15.272
1928	33.75	-63.585	19.473	-12.138
1929	42.188	-64.354	16.757	-15.051
1931	33.75	-61.705	24.795	-11.826
1932	42.188	-62.701	22.154	-14.723
1934	33.75	-59.38	29.939	-11.431
1935	42.188	-60.597	27.391	-14.289
1937	33.75	-56.627	34.866	-10.953
1938	42.188	-58.055	32.432	-13.753
1940	33.75	-53.466	39.543	-10.396
1941	42.188	-55.096	37.238	-13.119
1943	33.75	-49.92	43.935	-9.7648
1944	42.188	-51.739	41.777	-12.391
1946	33.75	-46.014	48.01	-9.0629
1947	42.188	-48.01	46.014	-11.573
1949	33.75	-41.777	51.739	-8.2954
1950	42.188	-43.935	49.92	-10.672
1952	33.75	-37.238	55.096	-7.4679
1953	42.188	-39.543	53.466	-9.6941
1955	33.75	-32.432	58.055	-6.5862
1956	42.188	-34.866	56.627	-8.6455
1958	33.75	-27.391	60.597	-5.6571
1959	42.188	-29.939	59.38	-7.5341
1961	33.75	-22.154	62.701	-4.6874
1962	42.188	-24.795	61.705	-6.368
1964	33.75	-16.757	64.354	-3.6845
1965	42.188	-19.473	63.585	-5.1556
1967	33.75	-11.239	65.543	-2.6556
1968	42.188	-14.01	65.007	-3.9056
1970	33.75	-5.6396	66.26	-1.6077
1971	42.188	-8.4467	65.961	-2.6272
1973	33.75	3.4369e-013	66.5	-0.54887
1974	42.188	-2.8223	66.44	-1.3298
1976	33.75	5.6396	66.26	0.51224
1977	42.188	2.8223	66.44	-2.2245e-002
1979	33.75	11.239	65.543	1.5709
1980	42.188	8.4467	65.961	1.283
1982	33.75	16.757	64.354	2.6192
1983	42.188	14.01	65.007	2.5789
1985	33.75	22.154	62.701	3.6497
1986	42.188	19.473	63.585	3.8555
1988	33.75	27.391	60.597	4.6533
1989	42.188	24.795	61.705	5.1039
1991	33.75	32.432	58.055	5.6223
1992	42.188	29.939	59.38	6.3145
1994	33.75	37.238	55.096	6.5494
1995	42.188	34.866	56.627	7.4784
1997	33.75	41.777	51.739	7.4281
1998	42.188	39.543	53.466	8.5871
2000	33.75	46.014	48.01	8.2523
2001	42.188	43.935	49.92	9.6332
2003	33.75	49.92	43.935	9.0166
2004	42.188	48.01	46.014	10.61
2006	33.75	53.466	39.543	9.7162
2007	42.188	51.739	41.777	11.511
2009	33.75	56.627	34.866	10.347
2010	42.188	55.096	37.238	12.33
2012	33.75	59.38	29.939	10.905
2013	42.188	58.055	32.432	13.063
2015	33.75	61.705	24.795	11.388
2016	42.188	60.597	27.391	13.706
2018	33.75	63.585	19.473	11.794
2019	42.188	62.701	22.154	14.252
2021	33.75	65.007	14.01	12.119
2022	42.188	64.354	16.757	14.699
2024	33.75	65.961	8.4467	12.356
2025	42.188	65.543	11.239	15.041
2027	33.75	66.44	2.8223	12.498
2028	42.188	66.26	5.6396	15.279
2030	33.75	66.44	-2.8223	12.561
2031	42.188	66.5	-1.9429e-013	15.411
2032	33.75	65.961	-8.4467	12.534
2033	42.188	66.26	-5.6396	15.41
2035	33.75	65.007	-14.01	12.4
2036	42.188	65.543	-11.239	15.307
2038	33.75	63.585	-19.473	12.172
2039	42.188	64.354	-16.757	15.09
2041	33.75	61.705	-24.795	11.854
2042	42.188	62.701	-22.154	14.759
2044	33.75	59.38	-29.939	11.449
2045	42.188	60.597	-27.391	14.318
2047	33.75	56.627	-34.866	10.962
2048	42.188	58.055	-32.432	13.773
2050	33.75	53.466	-39.543	10.397
2051	42.188	55.096	-37.238	13.127
2053	33.75	49.92	-43.935	9.7568
2054	42.188	51.739	-41.777	12.388
2056	33.75	46.014	-48.01	9.0474
2057	42.188	48.01	-46.014	11.559
2059	33.75	41.777	-51.739	8.274
2060	42.188	43.935	-49.92	10.649
2062	33.75	37.238	-55.096	7.4426
2063	42.188	39.543	-53.466	9.6642
2065	33.75	32.432	-58.055	6.5594
2066	42.188	34.866	-56.627	8.6119
2068	33.75	27.391	-60.597	5.6311
2069	42.188	29.939	-59.38	7.5
2071	33.75	22.154	-62.701	4.6645
2072	42.188	24.795	-61.705	6.3365
2074	33.75	16.757	-64.354	3.6665
2075	42.188	19.473	-63.585	5.1298
2077	33.75	11.239	-65.543	2.6441
2078	42.188	14.01	-65.007	3.8879
2080	33.75	5.6396	-66.26	1.6035
2081	42.188	8.4467	-65.961	2.6192
2083	33.75	1.8838e-014	-66.5	0.55259
2084	42.188	2.8223	-66.44	1.3323
2086	33.75	-5.6396	-66.26	-0.50096
2087	42.188	-2.8223	-66.44	3.4884e-002
2089	33.75	-11.239	-65.543	-1.5528
2090	42.188	-8.4467	-65.961	-1.2614
2092	33.75	-16.757	-64.354	-2.5959
2093	42.188	-14.01	-65.007	-2.5505
2095	33.75	-22.154	-62.701	-3.621
2096	42.188	-19.473	-63.585	-3.8225
2098	33.75	-27.391	-60.597	-4.6284
2099	42.188	-24.795	-61.705	-5.0712
2101	33.75	-32.432	-58.055	-5.6014
2102	42.188	-29.939	-59.38	-6.2771
2104	33.75	-37.238	-55.096	-6.5269
2105	42.188	-34.866	-56.627	-7.4516
2107	33.75	-41.777	-51.739	-7.4114
2108	42.188	-39.543	-53.466	-8.5736
2110	33.75	-46.014	-48.01	-8.2464
2111	42.187	-43.935	-49.92	-9.6316
