節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
391	67.5	2.8223	66.44	15.925
392	67.5	8.4467	65.961	12.464
393	67.5	14.01	65.007	8.6589
394	67.5	19.473	63.585	4.6002
395	67.5	24.795	61.705	0.40947
396	67.5	29.939	59.38	-3.7938
397	67.5	34.866	56.627	-7.8884
398	67.5	39.543	53.466	-11.757
399	67.5	43.935	49.92	-15.287
400	67.5	48.01	46.014	-18.378
401	67.5	51.739	41.777	-20.941
402	67.5	55.096	37.238	-22.901
403	67.5	58.055	32.432	-24.202
404	67.5	60.597	27.391	-24.806
405	67.5	62.701	22.154	-24.695
406	67.5	64.354	16.757	-23.871
407	67.5	65.543	11.239	-22.361
408	67.5	66.26	5.6396	-20.195
409	67.5	66.5	-1.9429e-013	-17.466
410	67.5	66.26	-5.6396	-14.239
411	67.5	65.543	-11.239	-10.602
412	67.5	64.354	-16.757	-6.6581
413	67.5	62.701	-22.154	-2.5221
414	67.5	60.597	-27.391	1.6876
415	67.5	58.055	-32.432	5.8497
416	67.5	55.096	-37.238	9.8443
417	67.5	51.739	-41.777	13.556
418	67.5	48.01	-46.014	16.879
419	67.5	43.935	-49.92	19.716
420	67.5	39.543	-53.466	21.986
421	67.5	34.866	-56.627	23.624
422	67.5	29.939	-59.38	24.582
423	67.5	24.795	-61.705	24.832
424	67.5	19.473	-63.585	24.367
425	67.5	14.01	-65.007	23.199
426	67.5	8.4467	-65.961	21.365
427	67.5	2.8223	-66.44	18.908
428	67.5	-2.8223	-66.44	15.924
429	67.5	-8.4467	-65.961	12.469
430	67.5	-14.01	-65.007	8.6703
431	67.5	-19.473	-63.585	4.6171
432	67.5	-24.795	-61.705	0.43284
433	67.5	-29.939	-59.38	-3.7714
434	67.5	-34.866	-56.627	-7.8594
435	67.5	-39.543	-53.466	-11.732
436	67.5	-43.935	-49.92	-15.264
437	67.5	-48.01	-46.014	-18.358
438	67.5	-51.739	-41.777	-20.924
439	67.5	-55.096	-37.238	-22.888
440	67.5	-58.055	-32.432	-24.193
441	67.5	-60.597	-27.391	-24.802
442	67.5	-62.701	-22.154	-24.698
443	67.5	-64.354	-16.757	-23.883
444	67.5	-65.543	-11.239	-22.38
445	67.5	-66.26	-5.6396	-20.234
446	84.375	-66.26	5.6396	-18.677
447	84.375	-65.543	11.239	-13.909
448	84.375	-64.354	16.757	-8.7404
449	84.375	-62.701	22.154	-3.3196
450	84.375	-60.597	27.391	2.1975
451	84.375	-58.055	32.432	7.6523
452	84.375	-55.096	37.238	12.888
453	84.375	-51.739	41.777	17.753
454	84.375	-48.01	46.014	22.108
455	84.375	-43.935	49.92	25.828
456	84.375	-39.543	53.466	28.804
457	84.375	-34.866	56.627	30.951
458	84.375	-29.939	59.38	32.207
459	84.375	-24.795	61.705	32.535
460	84.375	-19.473	63.585	31.924
461	84.375	-14.01	65.007	30.391
462	84.375	-8.4467	65.961	27.984
463	84.375	-2.8223	66.44	24.757
464	84.375	2.8223	66.44	20.838
465	84.375	8.4467	65.961	16.315
466	84.375	14.01	65.007	11.332
467	84.375	19.473	63.585	6.02
468	84.375	24.795	61.705	0.53526
469	84.375	29.939	59.38	-4.9657
470	84.375	34.866	56.627	-10.324
471	84.375	39.543	53.466	-15.387
472	84.375	43.935	49.92	-20.008
473	84.375	48.01	46.014	-24.053
474	84.375	51.739	41.777	-27.408
475	84.375	55.096	37.238	-29.973
476	84.375	58.055	32.432	-31.676
477	84.375	60.597	27.391	-32.466
478	84.375	62.701	22.154	-32.321
479	84.375	64.354	16.757	-31.241
480	84.375	65.543	11.239	-29.264
481	84.375	66.26	5.6396	-26.428
482	84.375	66.5	-1.9429e-013	-22.858
483	84.375	66.26	-5.6396	-18.631
484	84.375	65.543	-11.239	-13.871
485	84.375	64.354	-16.757	-8.7112
486	84.375	62.701	-22.154	-3.2999
487	84.375	60.597	-27.391	2.2076
488	84.375	58.055	-32.432	7.6529
489	84.375	55.096	-37.238	12.88
490	84.375	51.739	-41.777	17.737
491	84.375	48.01	-46.014	22.085
492	84.375	43.935	-49.92	25.799
493	84.375	39.543	-53.466	28.772
494	84.375	34.866	-56.627	30.917
495	84.375	29.939	-59.38	32.173
496	84.375	24.795	-61.705	32.502
497	84.375	19.473	-63.585	31.895
498	84.375	14.01	-65.007	30.367
499	84.375	8.4467	-65.961	27.966
500	84.375	2.8223	-66.44	24.747
501	84.375	-2.8223	-66.44	20.836
502	84.375	-8.4467	-65.961	16.321
503	84.375	-14.01	-65.007	11.346
504	84.375	-19.473	-63.585	6.041
505	84.375	-24.795	-61.705	0.56401
506	84.375	-29.939	-59.38	-4.9376
507	84.375	-34.866	-56.627	-10.287
508	84.375	-39.543	-53.466	-15.358
509	84.375	-43.935	-49.92	-19.98
510	84.375	-48.01	-46.014	-24.028
511	84.375	-51.739	-41.777	-27.385
512	84.375	-55.096	-37.238	-29.953
513	84.375	-58.055	-32.432	-31.66
514	84.375	-60.597	-27.391	-32.457
515	84.375	-62.701	-22.154	-32.319
516	84.375	-64.354	-16.757	-31.252
517	84.375	-65.543	-11.239	-29.286
518	84.375	-66.26	-5.6396	-26.477
519	101.25	-66.26	5.6396	-23.032
520	101.25	-65.543	11.239	-17.153
521	101.25	-64.354	16.757	-10.78
522	101.25	-62.701	22.154	-4.0962
523	101.25	-60.597	27.391	2.707
524	101.25	-58.055	32.432	9.4336
525	101.25	-55.096	37.238	15.89
526	101.25	-51.739	41.777	21.89
527	101.25	-48.01	46.014	27.262
528	101.25	-43.935	49.92	31.85
529	101.25	-39.543	53.466	35.521
530	101.25	-34.866	56.627	38.17
531	101.25	-29.939	59.38	39.72
532	101.25	-24.795	61.705	40.124
533	101.25	-19.473	63.585	39.372
534	101.25	-14.01	65.007	37.482
535	101.25	-8.4467	65.961	34.513
536	101.25	-2.8223	66.44	30.531
537	101.25	2.8223	66.44	25.696
538	101.25	8.4467	65.961	20.122
539	101.25	14.01	65.007	13.975
540	101.25	19.473	63.585	7.4244
541	101.25	24.795	61.705	0.66003
542	101.25	29.939	59.38	-6.1242
543	101.25	34.866	56.627	-12.733
544	101.25	39.543	53.466	-18.977
545	101.25	43.935	49.92	-24.675
546	101.25	48.01	46.014	-29.665
547	101.25	51.739	41.777	-33.801
548	101.25	55.096	37.238	-36.965
549	101.25	58.055	32.432	-39.065
550	101.25	60.597	27.391	-40.039
551	101.25	62.701	22.154	-39.859
552	101.25	64.354	16.757	-38.527
553	101.25	65.543	11.239	-36.088
554	101.25	66.26	5.6396	-32.591
555	101.25	66.5	-1.9429e-013	-28.19
556	101.25	66.26	-5.6396	-22.974
557	101.25	65.543	-11.239	-17.105
558	101.25	64.354	-16.757	-10.742
559	101.25	62.701	-22.154	-4.0695
560	101.25	60.597	-27.391	2.7218
561	101.25	58.055	-32.432	9.4364
562	101.25	55.096	-37.238	15.881
563	101.25	51.739	-41.777	21.871
564	101.25	48.01	-46.014	27.234
565	101.25	43.935	-49.92	31.815
566	101.25	39.543	-53.466	35.481
567	101.25	34.866	-56.627	38.127
568	101.25	29.939	-59.38	39.677
569	101.25	24.795	-61.705	40.083
570	101.25	19.473	-63.585	39.335
571	101.25	14.01	-65.007	37.451
572	101.25	8.4467	-65.961	34.49
573	101.25	2.8223	-66.44	30.517
574	101.25	-2.8223	-66.44	25.693
575	101.25	-8.4467	-65.961	20.129
576	101.25	-14.01	-65.007	13.992
577	101.25	-19.473	-63.585	7.4491
578	101.25	-24.795	-61.705	0.69437
579	101.25	-29.939	-59.38	-6.0917
580	101.25	-34.866	-56.627	-12.684
581	101.25	-39.543	-53.466	-18.942
582	101.25	-43.935	-49.92	-24.641
583	101.25	-48.01	-46.014	-29.633
584	101.25	-51.739	-41.777	-33.772
585	101.25	-55.096	-37.238	-36.939
586	101.25	-58.055	-32.432	-39.043
587	101.25	-60.597	-27.391	-40.025
588	101.25	-62.701	-22.154	-39.855
589	101.25	-64.354	-16.757	-38.539
590	101.25	-65.543	-11.239	-36.114
591	101.25	-66.26	-5.6396	-32.651
592	118.13	-66.26	5.6396	-27.162
593	118.13	-65.543	11.239	-20.23
594	118.13	-64.354	16.757	-12.715
595	118.13	-62.701	22.154	-4.8323
596	118.13	-60.597	27.391	3.1905
597	118.13	-58.055	32.432	11.123
598	118.13	-55.096	37.238	18.737
599	118.13	-51.739	41.777	25.814
600	118.13	-48.01	46.014	32.149
601	118.13	-43.935	49.92	37.56
602	118.13	-39.543	53.466	41.89
603	118.13	-34.866	56.627	45.015
604	118.13	-29.939	59.38	46.843
605	118.13	-24.795	61.705	47.32
606	118.13	-19.473	63.585	46.434
607	118.13	-14.01	65.007	44.205
608	118.13	-8.4467	65.961	40.702
609	118.13	-2.8223	66.44	36.002
610	118.13	2.8223	66.44	30.303
611	118.13	8.4467	65.961	23.729
612	118.13	14.01	65.007	16.481
613	118.13	19.473	63.585	8.756
614	118.13	24.795	61.705	0.77855
615	118.13	29.939	59.38	-7.2226
616	118.13	34.866	56.627	-15.017
617	118.13	39.543	53.466	-22.381
618	118.13	43.935	49.92	-29.101
619	118.13	48.01	46.014	-34.986
620	118.13	51.739	41.777	-39.864
621	118.13	55.096	37.238	-43.595
622	118.13	58.055	32.432	-46.07
623	118.13	60.597	27.391	-47.219
624	118.13	62.701	22.154	-47.006
625	118.13	64.354	16.757	-45.435
626	118.13	65.543	11.239	-42.558
627	118.13	66.26	5.6396	-38.433
628	118.13	66.5	-1.9429e-013	-33.243
629	118.13	66.26	-5.6396	-27.092
630	118.13	65.543	-11.239	-20.171
631	118.13	64.354	-16.757	-12.668
632	118.13	62.701	-22.154	-4.7991
633	118.13	60.597	-27.391	3.2094
634	118.13	58.055	-32.432	11.128
635	118.13	55.096	-37.238	18.728
636	118.13	51.739	-41.777	25.792
637	118.13	48.01	-46.014	32.116
638	118.13	43.935	-49.92	37.519
639	118.13	39.543	-53.466	41.843
640	118.13	34.866	-56.627	44.964
641	118.13	29.939	-59.38	46.792
642	118.13	24.795	-61.705	47.272
643	118.13	19.473	-63.585	46.39
644	118.13	14.01	-65.007	44.168
645	118.13	8.4467	-65.961	40.675
646	118.13	2.8223	-66.44	35.986
647	118.13	-2.8223	-66.44	30.298
648	118.13	-8.4467	-65.961	23.736
649	118.13	-14.01	-65.007	16.5
650	118.13	-19.473	-63.585	8.7849
651	118.13	-24.795	-61.705	0.81988
652	118.13	-29.939	-59.38	-7.1865
653	118.13	-34.866	-56.627	-14.955
654	118.13	-39.543	-53.466	-22.339
655	118.13	-43.935	-49.92	-29.06
656	118.13	-48.01	-46.014	-34.947
657	118.13	-51.739	-41.777	-39.828
658	118.13	-55.096	-37.238	-43.563
659	118.13	-58.055	-32.432	-46.044
660	118.13	-60.597	-27.391	-47.201
661	118.13	-62.701	-22.154	-47.001
662	118.13	-64.354	-16.757	-45.448
663	118.13	-65.543	-11.239	-42.589
664	118.13	-66.26	-5.6396	-38.505
665	135.	-66.26	5.6396	-31.567
666	16.875	-66.5	-8.1439e-015	-3.0602
667	33.75	-66.5	-8.1439e-015	-7.6034
668	50.625	-66.5	-8.1439e-015	-12.347
669	67.5	-66.5	-8.1439e-015	-17.505
670	84.375	-66.5	-8.1439e-015	-22.907
671	101.25	-66.5	-8.1439e-015	-28.248
672	118.13	-66.5	-8.1439e-015	-33.313
673	135.	-66.5	-8.1439e-015	-38.714
674	135.	-66.26	-5.6396	-44.747
675	135.	-65.543	-11.239	-49.493
676	135.	-64.354	-16.757	-52.815
677	135.	-62.701	-22.154	-54.619
678	135.	-60.597	-27.391	-54.852
679	135.	-58.055	-32.432	-53.508
680	135.	-55.096	-37.238	-50.624
681	135.	-51.739	-41.777	-46.284
682	135.	-48.01	-46.014	-40.611
683	135.	-43.935	-49.92	-33.767
684	135.	-39.543	-53.466	-25.953
685	135.	-34.866	-56.627	-17.369
686	135.	-29.939	-59.38	-8.3566
687	135.	-24.795	-61.705	0.94783
688	135.	-19.473	-63.585	10.209
689	135.	-14.01	-65.007	19.179
690	135.	-8.4467	-65.961	27.592
691	135.	-2.8223	-66.44	35.212
692	135.	2.8223	-66.44	41.813
693	135.	8.4467	-65.961	47.266
694	135.	14.01	-65.007	51.328
695	135.	19.473	-63.585	53.912
696	135.	24.795	-61.705	54.937
697	135.	29.939	-59.38	54.378
698	135.	34.866	-56.627	52.254
699	135.	39.543	-53.466	48.625
700	135.	43.935	-49.92	43.599
701	135.	48.01	-46.014	37.32
702	135.	51.739	-41.777	29.97
703	135.	55.096	-37.238	21.761
704	135.	58.055	-32.432	12.928
705	135.	60.597	-27.391	3.7263
706	135.	62.701	-22.154	-5.5804
707	135.	64.354	-16.757	-14.725
708	135.	65.543	-11.239	-23.444
709	135.	66.26	-5.6396	-31.486
710	135.	66.5	-1.9429e-013	-38.628
711	135.	66.26	5.6396	-44.658
712	135.	65.543	11.239	-49.456
713	135.	64.354	16.757	-52.802
714	135.	62.701	22.154	-54.629
715	135.	60.597	27.391	-54.876
716	135.	58.055	32.432	-53.541
717	135.	55.096	37.238	-50.664
718	135.	51.739	41.777	-46.327
719	135.	48.01	46.014	-40.658
720	135.	43.935	49.92	-33.819
721	135.	39.543	53.466	-26.008
722	135.	34.866	56.627	-17.45
723	135.	29.939	59.38	-8.3905
724	135.	24.795	61.705	0.90929
725	135.	19.473	63.585	10.182
726	135.	14.01	65.007	19.162
727	135.	8.4467	65.961	27.588
728	135.	2.8223	66.44	35.22
729	135.	-2.8223	66.44	41.834
730	135.	-8.4467	65.961	47.299
731	135.	-14.01	65.007	51.372
732	135.	-19.473	63.585	53.964
733	135.	-24.795	61.705	54.995
734	135.	-29.939	59.38	54.439
735	135.	-34.866	56.627	52.314
736	135.	-39.543	53.466	48.682
737	135.	-43.935	49.92	43.648
738	135.	-48.01	46.014	37.359
739	135.	-51.739	41.777	29.996
740	135.	-55.096	37.238	21.772
741	135.	-58.055	32.432	12.923
742	135.	-60.597	27.391	3.7046
743	135.	-62.701	22.154	-5.6185
744	135.	-64.354	16.757	-14.778
745	135.	-65.543	11.239	-23.511
1554	0.	-66.44	-2.8223	0.
1555	0.	-66.44	2.8223	0.
1556	8.4375	-66.5	-8.1439e-015	-1.0966
1557	0.	-65.961	-8.4467	0.
1558	8.4375	-66.26	-5.6396	-1.268
1559	0.	-65.007	-14.01	0.
1560	8.4375	-65.543	-11.239	-1.4025
1561	0.	-63.585	-19.473	0.
1562	8.4375	-64.354	-16.757	-1.496
1563	0.	-61.705	-24.795	0.
1564	8.4375	-62.701	-22.154	-1.5461
1565	0.	-59.38	-29.939	0.
1566	8.4375	-60.597	-27.391	-1.5511
1567	0.	-56.627	-34.866	0.
1568	8.4375	-58.055	-32.432	-1.511
1569	0.	-53.466	-39.543	0.
1570	8.4375	-55.096	-37.238	-1.4274
1571	0.	-49.92	-43.935	0.
1572	8.4375	-51.739	-41.777	-1.3029
1573	0.	-46.014	-48.01	0.
1574	8.4375	-48.01	-46.014	-1.1419
1575	0.	-41.777	-51.739	0.
1576	8.4375	-43.935	-49.92	-0.94944
1577	0.	-37.238	-55.096	0.
1578	8.4375	-39.543	-53.466	-0.73056
1579	0.	-32.432	-58.055	0.
1580	8.4375	-34.866	-56.627	-0.48805
1581	0.	-27.391	-60.597	0.
1582	8.4375	-29.939	-59.38	-0.22029
1583	0.	-22.154	-62.701	0.
1584	8.4375	-24.795	-61.705	3.3819e-002
1585	0.	-16.757	-64.354	0.
1586	8.4375	-19.473	-63.585	0.28922
1587	0.	-11.239	-65.543	0.
1588	8.4375	-14.01	-65.007	0.53503
1589	0.	-5.6396	-66.26	0.
